URL, Manufacturer, ASIN, Product Dimensions, Country of Origin
https://www.amazon.in/Half-Moon-Rucksack-Bags-Compartment/dp/B09S14TTG6/ref=sr_1_310?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-310,B09S14TTG6,Half_Moon,49 x 36 x 22 cm; 620 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Trekker-Rucksack-backpack-trekking-compartment/dp/B09HC7ML42/ref=sr_1_312?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-312,B09HC7ML42,Gee Kay Enterprises,71 x 33.6 x 26.6 cm; 700 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Glowic-Unisexs-Compartment-Backpack-WBAG-55/dp/B0B5N5TGK6/ref=sr_1_313?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-313,B0B5N5TGK6,N HUB,33 x 10 x 39 cm; 350 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Wildcraft-Ltrs-Black-Rucksack-8903338073840/dp/B01G5I8VDS/ref=sr_1_314?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-314,B01G5I8VDS,Wildcraft,55 x 38 x 7 cm; 800 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XTK33VB/ref=sr_1_315?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-315,B09XTK33VB,NULL,31 x 18 x 49 cm; 330 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/SKYBAGS-Campus-College-Laptop-Backpack/dp/B084258ZD8/ref=sr_1_316?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-316,B084258ZD8,Vip Industries Ltd,18.9 x 11.42 x 6.3 cm; 500 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/SKYBAGS-Cover-Black-Casual-Backpack/dp/B08425L1MV/ref=sr_1_317?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-317,B08425L1MV,Vip Industries Ltd,46 x 28 x 15 cm; 500 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_320?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-320,B097JHQH13,Safari,48 x 33 x 23 cm; 510 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/Nike-Polyester-Vapor-Backpack-Blue/dp/B07G214LD4/ref=sr_1_322?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-322,B07G214LD4,Nike,45 x 15 x 24 cm; 400 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
https://www.amazon.in/POLESTAR-Backpack-compartment-suitable-warranty/dp/B09XTTRQ7R/ref=sr_1_323?pf_rd_i=13714205031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=6397156b-71ab-46c6-bf4d-6f38da49aa4c&pf_rd_r=25QGB0A506WAQBJMGXQT&pf_rd_s=merchandised-search-8&qid=1664038771&s=luggage&sr=1-323,B09XTTRQ7R,NULL,30 x 17 x 48 cm; 390 Grams,"['India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Hong Kong', 'China', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'Vietnam', 'NULL', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'Bangladesh', 'China', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'China', 'India', 'India', 'NULL', 'China', 'India', 'India', 'China', 'India', 'NULL', 'India', 'India', 'India', 'India', 'India', 'Bangladesh', 'India', 'India', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'China', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'India', 'NULL', 'India', 'India', 'India', 'India', 'Bangladesh', 'Bangladesh', 'India', 'India', 'China', 'India']"
